record_id,chain,location_text,city,state,latitude,longitude,article_title,article_url,source_domain,source_type,published_utc,discovered_utc,confidence,evidence_snippet,query
9aa370bb933fb4b223,Walgreens,,,,,,NY Memorial Day 2026 Store Hours : Open and Closed Status Guide,https://981thehawk.com/ny-memorial-day-stores-open-closed/,981thehawk.com,gdelt,20260519T213000Z,2026-06-16T21:17:54+00:00,0.26,"NY Memorial Day 2026 Store Hours : Open and Closed Status Guide https://townsquare.media/site/498/files/2026/05/attachment-open-and-closed.jpg?&q=75&format=natural Memorial Day serves as the unofficial kickoff to summer, but because it is an official federal a",Walgreens pharmacy closed location
295c53c0fd8cdeebbd,Walgreens,,,,,,NY Memorial Day 2026 Store Hours : Open and Closed Status Guide,https://cnynews.com/ixp/498/p/ny-memorial-day-stores-open-closed/,cnynews.com,gdelt,20260519T194500Z,2026-06-16T21:17:54+00:00,0.26,"NY Memorial Day 2026 Store Hours : Open and Closed Status Guide https://townsquare.media/site/498/files/2026/05/attachment-open-and-closed.jpg?&q=75&format=natural Memorial Day serves as the unofficial kickoff to summer, but because it is an official federal a",Walgreens pharmacy closed location
96fc422500669fc9b0,Walgreens,,,,,,"New York City Higher - End Retail Deserts , and How to Fill Them – Commercial Observer",https://commercialobserver.com/2026/05/new-york-city-retail-deserts-tenants-2026/,commercialobserver.com,gdelt,20260519T111500Z,2026-06-16T21:17:54+00:00,0.61,There have been a slew of shops that have opened and closed within months because they could not garner enough business to stay open.,Walgreens pharmacy closed location
31948cd86a483aa8f2,Walgreens,,,,,,Last Walgreens in Brooklyn Heights to close June 4,https://brooklyneagle.com/386460/last-walgreens-in-brooklyn-heights-to-close-june-4/,brooklyneagle.com,gdelt,20260513T003000Z,2026-06-16T21:17:54+00:00,0.73,Last Walgreens in Brooklyn Heights to close June 4 https://brooklyneagle.com/wp-content/uploads/2026/05/Walgreens-closing-01-Mary-Frost-scaled.jpeg BROOKLYN HEIGHTS — The Walgreens pharmacy at 120 Court St.,Walgreens pharmacy closed location
f04eef6e2080a46c0e,Walgreens,,,,,,"Shuttering Chicago Walgreens Says It Lost $1 Million , Mostly Due to Theft",https://twitchy.com/brettt/2026/05/11/shuttering-chicago-walgreens-says-it-lost-1-million-mostly-due-to-theft-n2428085,twitchy.com,gdelt,20260512T014500Z,2026-06-16T21:17:54+00:00,0.49,"Shuttering Chicago Walgreens Says It Lost $1 Million , Mostly Due to Theft https://media.townhall.com/cdn/hodl/2017/262/b8cc473e-7490-468d-9f72-af3961dc2241.jpg Last week, we introduced you to Chicago Alderman William Hall, who set up a microphone on the stree",Walgreens pharmacy closed location
0647832efc4c0d74f4,Walgreens,,,,,,Alderman Hall slams Walgreens store closures,https://chicagocrusader.com/alderman-hall-slams-walgreens-store-closures/,chicagocrusader.com,gdelt,20260509T220000Z,2026-06-16T21:17:54+00:00,0.90,Alderman Hall slams Walgreens store closures https://chicagocrusader.com/wp-content/uploads/2026/05/PITCURE-OF-WALGREENS-OUTSIDE-1024x683.jpg Says moves create ‘pharmacy deserts’ Ald.,Walgreens pharmacy closed location
d5f5b64a2c40a9bbae,Walgreens,,,,,,Fallout continues after Walgreens closes store in Chatham,https://chicagocrusader.com/fallout-continues-after-alderman-hall-slams-walgreens-store-closures/,chicagocrusader.com,gdelt,20260508T174500Z,2026-06-16T21:17:54+00:00,0.73,Fallout continues after Walgreens closes store in Chatham https://chicagocrusader.com/wp-content/uploads/2026/05/ALD.-WILLIAM-HALL-WALGREENS-DO-RIGHT-BY-US-1024x683.jpg By Chinta Strausberg Ald.,Walgreens pharmacy closed location
68794ba407e08bdf89,Walgreens,,,,,,Chicago alderman accuses Walgreens of corporate abandonment in Chatham,https://www.foxnews.com/politics/chicago-pol-says-walgreens-charged-first-degree-corporate-abandonment-closure-theft,www.foxnews.com,gdelt,20260505T213000Z,2026-06-16T21:17:54+00:00,0.61,"(WFLD) A Chicago alderman, incensed by the upcoming closure of a Walgreens store amid safety concerns, stated that the corporate retailer should be charged with ""first-degree corporate abandonment."" Ald.",Walgreens pharmacy closed location
09964c26ea3def5117,Walgreens,,,,,,Chicago Alderman Wants Walgreens Charged With Corporate Abandonment for Closing Store,https://twitchy.com/brettt/2026/05/04/chicago-alderman-wants-walgreens-charged-with-corporate-abandonment-for-closing-store-n2427856,twitchy.com,gdelt,20260505T031500Z,2026-06-16T21:17:54+00:00,0.49,"""Six Walgreens have closed on [Chicago's] South Side during the past year,"" reports ABC 7 Eyewitness News.",Walgreens pharmacy closed location
549b933334e688c7a0,Walgreens,,,,,,"Walgreens to close Chatham store , citing theft and violence",https://chicago.suntimes.com/money/2026/05/04/walgreens-close-chatham-store-theft-violence,chicago.suntimes.com,gdelt,20260505T011500Z,2026-06-16T21:17:54+00:00,0.90,"Walgreens to close Chatham store , citing theft and violence https://chorus-production-cst-web.s3.us-east-1.amazonaws.com/brightspot/68/3d/44c3afe940dca90a0f63ead1a2be/walgreens-260505-01.jpg Why are we asking for donations?",Walgreens pharmacy closed location
ef4ba302a7eb444729,Walgreens,,,,,,"Are Walmart , Costco , Trader Joe , Target , Aldi , Publix , Ulta , and Sam Club open on Easter Sunday ?",https://www.hindustantimes.com/world-news/us-news/are-walmart-costco-trader-joes-target-aldi-publix-ulta-and-sams-club-open-on-easter-sunday-101775343984439.html,www.hindustantimes.com,gdelt,20260405T030000Z,2026-06-16T21:17:54+00:00,0.84,"However, warehouse chains like Costco and Sam's Club will remain closed for the holiday, continuing their long-standing policy of observing major national holidays.",Walgreens pharmacy closed location
5d9ca85b422c81e5be,Walgreens,,,,,,Map Shows Where Walgreens Is Closing Locations,http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=6a31bd81d34649afb183b8a99997e797&url=https%3a%2f%2fwww.newsweek.com%2fmap-walgreens-pharmacy-closures-2111781&c=10891888385040947924&mkt=en-us,www.bing.com,bing_rss,2025-08-11T08:05:00+00:00,2026-06-16T21:17:54+00:00,0.90,"News Reporter Walgreens is pressing on with its ""Footprint Optimization Program"" and shuttering hundreds of locations in an effort to streamline operations and prioritize its core retail pharmacy business.",Walgreens pharmacy closed location
75013b7ccd68011212,Walgreens,,,,,,Local pharmacy chain steps in as Midtown Walgreens prepares to close,http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=6a31bd81d34649afb183b8a99997e797&url=https%3a%2f%2fwww.msn.com%2fen-us%2fmoney%2fgeneral%2flocal-pharmacy-chain-steps-in-as-midtown-walgreens-prepares-to-close%2far-AA25dpGI&c=16408955843007296214&mkt=en-us,www.bing.com,bing_rss,2026-06-09T10:41:38+00:00,2026-06-16T21:17:54+00:00,0.37,"Local pharmacy chain steps in as Midtown Walgreens prepares to close With the Midtown Walgreens at 27th Street and North Avenue set to close on June 23, Hayat Pharmacy is encouraging residents to transfer prescriptions to the local chain.",Walgreens pharmacy closed location
267049c94fd14fdc8c,Walgreens,,,,,,"Walgreens to close Chatham store, citing theft and violence",http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=6a31bd81d34649afb183b8a99997e797&url=https%3a%2f%2fchicago.suntimes.com%2fmoney%2f2026%2f05%2f04%2fwalgreens-close-chatham-store-theft-violence&c=9786869387699307050&mkt=en-us,www.bing.com,bing_rss,2026-05-04T16:37:00+00:00,2026-06-16T21:17:54+00:00,0.90,"Walgreens to close Chatham store, citing theft and violence The Deerfield-based company has closed several South and West side locations over the last year, contributing to a pharmacy desert in the area.",Walgreens pharmacy closed location
5d88c97677878e64a7,Walgreens,,,,,,Another Lexington pharmacy will close in July. Here's where.,http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=6a31bd81d34649afb183b8a99997e797&url=https%3a%2f%2fwww.msn.com%2fen-us%2fmoney%2fgeneral%2fanother-lexington-pharmacy-will-close-in-july-here-s-where%2far-AA25dBiD&c=12593007643999782074&mkt=en-us,www.bing.com,bing_rss,2026-06-09T14:12:00+00:00,2026-06-16T21:17:54+00:00,0.37,Another Lexington pharmacy will close in July.,Walgreens pharmacy closed location
